FirstStructure__c;ClosedYear__c;ClosedDate__c;Closed_Reason__c;Rejected_URP__c;SendExternal__c;SendExternalName__c;ImmediateClosure__c
DIPARTIMENTO MOBILITA’ SOSTENIBILE E TRASPORTI;2026;24/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto al primo livello;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;24/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO ATTIVITA’ CULTURALI;2026;24/02/2026;Non lavorabile o dati insufficienti;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO II;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO II;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIV;2026;24/02/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO XIII;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
POLIZIA LOCALE (13° Gruppo AURELIO);2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
BACK OFFICE ROMA CAPITALE;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO VII;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
DIPARTIMENTO MOBILITA’ SOSTENIBILE E TRASPORTI;2026;24/02/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;24/02/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;24/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto al primo livello;false;false;;true
CHIAMAROMA 060606;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
;2026;24/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
MUNICIPIO I;2026;24/02/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;24/02/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;true
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIII;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Non lavorabile o dati insufficienti;false;true;AEQUAROMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO X;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIII;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO XIII;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;24/02/2026;Risolto da Ente Esterno;false;true;AMA;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;24/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO X;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
DIPARTIMENTO CICLO DEI RIFIUTI;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
MUNICIPIO V;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;25/02/2026;Risolto da Ente Esterno;false;true;AMA;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;25/02/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;25/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;25/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;25/02/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;25/02/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;25/02/2026;Risolto al secondo livello;false;false;;false
