FirstStructure__c;ClosedYear__c;ClosedDate__c;Closed_Reason__c;Rejected_URP__c;SendExternal__c;SendExternalName__c;ImmediateClosure__c
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO MONITORAGGIO QUALITA' DEI SERVIZI E COMUNICAZIONE ISTITUZIONALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
MUNICIPIO I;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO MOBILITA’ SOSTENIBILE E TRASPORTI;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO II;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO IX;2026;12/03/2026;Non più necessario;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al primo livello;false;false;;false
MUNICIPIO II;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO III;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO XI;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
MUNICIPIO II;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO II;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
AMA;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
MUNICIPIO IX;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
DIPARTIMENTO CICLO RIFIUTI;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO III;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
MUNICIPIO X;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
GABINETTO DEL SINDACO;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al primo livello;false;false;;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
RAGIONERIA GENERALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;In carico a ente esterno;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;true;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;Non lavorabile o dati insufficienti;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al primo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO MOBILITA’ SOSTENIBILE E TRASPORTI;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
MUNICIPIO VIII;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
MUNICIPIO III;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al primo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
MUNICIPIO X;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;true;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO INFRASTRUTTURE E LAVORI PUBBLICI;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO INFRASTRUTTURE E LAVORI PUBBLICI;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO INFRASTRUTTURE E LAVORI PUBBLICI;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
GABINETTO DEL SINDACO;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
MUNICIPIO VII;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE (3° Gruppo NOMENTANO);2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
MUNICIPIO III;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
MUNICIPIO II;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
BACK OFFICE ROMA CAPITALE;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al primo livello;false;false;;false
DIPARTIMENTO TUTELA AMBIENTALE;2026;12/03/2026;Non più necessario;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE (8° Gruppo TINTORETTO);2026;12/03/2026;Trasferito telefonicamente a call center esterno o per pronto intervento;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
POLIZIA LOCALE (COMANDO GENERALE);2026;12/03/2026;Risolto al secondo livello;false;false;;false
MUNICIPIO V;2026;12/03/2026;Risolto al secondo livello;false;false;;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
BACK OFFICE ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
BACK OFFICE ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE (14° Gruppo MONTEMARIO);2026;12/03/2026;Risolto al secondo livello;false;false;;false
CHIAMAROMA 060606;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;true
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
CHIAMAROMA 060606;2026;12/03/2026;Risolto da Ente Esterno;false;true;AMA;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
POLIZIA LOCALE DI ROMA CAPITALE;2026;12/03/2026;In carico a ente esterno;false;true;POLIZIA LOCALE DI ROMA CAPITALE;false
MUNICIPIO XIII;2026;12/03/2026;Risolto al secondo livello;false;false;;false
